SMILES,QEPPI Score,QED score,RO4 score,MW,MolLogP,SA score
Cc1cc(C)cc(C(=O)Nc2cc(C(=O)Nc3cccnc3)ccc2N2CCCC(N(C)C)C2)c1,0.984329164,0.543362147,0.75,471.605,4.73344,2.771439511
CN(C)C1CCCN(c2ccc(NC(=O)c3ccc(Cl)cc3NC(=O)c3ccc(F)cc3)c(F)n2)C1,0.98432827,0.45110014,0.75,513.976,5.0482,2.926833524
Cc1ccc(C(=O)Nc2ccc(C(=O)N3CCN(C)CC3)cc2)cc1NC(=O)c1sccc1C1CC1,0.984323204,0.506144018,1,502.64,4.82612,2.302247607
Cc1ccc(CNC(=O)c2cc(N3CCN(C)CC3)ccc2NC(=O)c2ccc(Cl)nc2)cc1,0.984249651,0.525032364,0.5,477.996,3.97752,2.20941884
Cc1cccc(Cl)c1NC(=O)c1ccc(N2CCCC2)c(C(=O)Nc2ccccc2N2CCCC2)n1,0.984143198,0.447662385,1,504.034,5.74842,2.447411399
CN1CCN(Cc2ccc(C(=O)Nc3ccc(F)c(C(=O)Nc4cc(Cl)cnc4Cl)c3)cc2)CC1,0.98408246,0.461611202,0.75,516.404,4.7795,2.289122454
Cc1ccc(S(=O)(=O)c2ccc(N3CCNCC3)cc2NC(=O)Cc2ccc(F)c(F)c2)cc1,0.983992159,0.556886554,0.5,485.556,3.69682,2.395126765
Cc1ccc(NC(=O)CNC(=O)c2ccc(N3CCN(c4cc(Cl)ccc4Cl)CC3)cn2)cc1F,0.983991385,0.503727479,0.75,516.404,4.53102,2.333493084
Cc1ccnc(C(=O)Nc2cc(C(=O)NCc3ccc(Cl)cc3)ccc2N2CCC(N(C)C)C2)c1,0.983888209,0.513006702,0.75,492.023,4.36602,2.772087064
CN(C)C1CCN(c2cc(NC(=O)c3ccc(Cl)c(NC(=O)c4cccnc4)c3)cc(Cl)c2F)C1,0.983849525,0.47285466,0.75,516.404,5.1724,2.896704418
O=C(Nc1cc(C(=O)Nc2cc(Cl)ccc2N2CCCC2)ccc1N1CCCCC1)c1cccnc1,0.983826756,0.442231104,1,504.034,5.8301,2.25557645
Cc1cc(C(=O)Nc2cc(N3CC(C)C(N4CCC4)C3)ccc2C)cc(C(=O)Nc2ccc(C)c(F)c2)n1,0.983812392,0.473084054,1,515.633,5.18096,3.34416409
Cc1ccc(N2CC(C)C(N3CCC3)C2)cc1NC(=O)c1ccccc1NC(=O)c1cccnc1,0.98378396,0.558725707,1,469.589,4.42502,3.102079492
Cc1ccc(S(=O)(=O)Nc2c(F)cccc2N2CCC(NCc3cccnc3)CC2)cc1Cl,0.983633399,0.50209258,0.75,489.016,4.74192,2.433099638
CNC(=O)c1cncc(C(=O)NC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)c1,0.983603179,0.558922191,0.5,485.51,3.6451,2.60860637
Cc1cc(NC(=O)c2ccc(F)c(NC(=O)c3ccncc3)c2)cc(N2CC(C)C(N3CCCCC3)C2)c1,0.983560622,0.463223969,1,515.633,5.34432,3.274562432
O=C(NCCN1CCN(c2ccccc2)CC1)c1ccc(NC(=O)c2ncc(Cl)cc2Cl)cc1,0.983555734,0.511063401,0.75,498.414,4.1927,2.173659742
CCc1ccc(NC(=O)c2cc(C(=O)Nc3cc(F)cc(N4CCCC(N(C)C)C4)c3)cc(C)n2)cc1,0.983499944,0.467688245,0.75,503.622,5.12652,2.935398684
Cc1cncc(C(=O)Nc2ccccc2C(=O)Nc2cc(C)ccc2N2CCC(N3CCCCC3)CC2)c1,0.983467519,0.446732313,1,511.67,5.65774,2.41819331
COc1ccc(CC(=O)Nc2ccc(C(=O)Nc3cc(Cl)cc(N4CCN(C)CC4)c3)cc2)cc1,0.983460903,0.50649726,0.75,493.007,4.5339,2.098491909
CN1CCCN(c2ccc(C(=O)NCCc3ccc(Cl)cc3)cc2NC(=O)c2ccccn2)CC1,0.983456314,0.519985611,0.75,492.023,4.1017,2.21178931
CN(C)C1CCN1c1ccc(F)c(NC(=O)c2ccc(Cl)c(NC(=O)c3ccncc3)c2)c1,0.983421922,0.558737223,0.75,467.932,4.4765,2.931089029
CN(C)C1CCN1c1cc(F)cc(NC(=O)c2cc(NC(=O)c3cccnc3)ccc2Cl)c1,0.983421922,0.558737223,0.75,467.932,4.4765,2.985010121
CN(C)C1CCN(c2ncccc2CNC(=O)c2cc(NC(=O)c3cccc(F)c3)ccc2F)CC1,0.983401775,0.518969738,0.75,493.558,4.0725,2.379900096
CN(C)C1CCN(c2ccc(NC(=O)c3ccc(NC(=O)c4ccc(Cl)cn4)cc3)c(C3CC3)c2)C1,0.983336627,0.459752535,1,504.034,5.2573,2.888470135
Cc1ccsc1C(=O)Nc1ccccc1C(=O)Nc1ccc(C(=O)N2CCC(N(C)C)C2)cc1,0.983311236,0.554686586,0.75,476.602,4.33722,2.671406279
CNC(=O)c1ccc(-c2cc(F)cc(NC(=O)CN3CCN(c4ccccc4C)C(C)C3)c2)cn1,0.983162403,0.56855151,0.5,475.568,3.70492,2.909632518
CC(C)c1ccc(NC(=O)c2cccc(C(=O)Nc3cc(F)cc(N4CCCC(N(C)C)C4)c3)n2)cc1,0.983118892,0.452785259,0.75,503.622,5.3791,2.909497057
Cc1ccc(C(=O)NCc2ccc(Cl)cc2Cl)cc1-c1ccn(CC(=O)N2CCNCC2)n1,0.98311168,0.559095971,0.5,486.403,3.52712,2.48356445
O=C(Nc1c(SCC(=O)N2CCCCC2)cccc1C(=O)Nc1ccc(F)cc1)c1cccs1,0.98309797,0.422917916,0.75,497.617,5.4964,2.338177482
Cc1ccoc1C(=O)Nc1ccc(F)c(C(=O)Nc2ccc(OC3CCN(C)C3)c(Cl)c2F)c1,0.983030736,0.502630084,0.75,489.906,5.10712,3.085000763
CC1C(N2CCC2)CN1c1ccc(NC(=O)c2cc(Cl)cc(C(=O)NCc3cccnc3)c2)cc1F,0.982985139,0.497266651,1,507.997,4.3392,3.308569345
CN1CCC(Oc2ccc(NC(=O)c3ccnc(C(=O)Nc4cccc(F)c4)c3)c(Cl)c2)CC1,0.982984066,0.524361162,0.75,482.943,4.8517,2.341796636
Cc1ccc(C(O)CNC(=O)c2cnc(N3CCC3)c(-c3ccc(C4CCCCC4)c(C)c3)c2)cn1,0.98296243,0.464190045,1,484.644,5.48164,3.080268993
Cc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(N4CC5CCC(C4)N5C(C)C)cc3F)ccn2)cc1F,0.982919157,0.466234955,1,519.596,5.23422,4.033461541
Cc1ccc(NC(=O)c2cc(C(=O)Nc3cc(N4CCC(N5CCCC5C)C4)ccc3F)ccn2)cc1F,0.982916832,0.466140015,1,519.596,5.23582,3.278733345
Cc1ccc(NC(=O)c2cc(C(=O)Nc3cccc(F)c3)c(N3CCC(N4CCCC4C)C3)cn2)cc1F,0.982916832,0.466140015,1,519.596,5.23582,3.333326935
Cc1cc(C(=O)Nc2cc(F)cc(N3CCC(N4CCCC4C)C3)c2)cc(C(=O)Nc2cccc(F)c2)n1,0.982916832,0.466140015,1,519.596,5.23582,3.348014114
CC1C(N2CCC2)CN1c1ccc(NC(=O)c2cc(NC(=O)c3ccco3)ccc2Cl)cc1,0.982877433,0.551558306,1,464.953,4.7204,3.150698626
O=C(Nc1cc(C(=O)Nc2cc(F)ccc2N2CCC(N3CCCCC3)CC2)ccc1F)c1ccncc1,0.982784271,0.461124525,1,519.596,5.3191,2.39883261
CN1CCN(c2ccc(C(=O)NCc3ccc(F)c(NC(=O)c4ccnc(C(C)(C)C)c4)c3)c(F)c2)CC1,0.982713521,0.496280049,0.75,521.612,4.5914,2.50541826
O=C(Nc1ccc(C(F)(F)F)cc1)c1cc(Cl)ccc1N1CCC(NCc2cnccn2)CC1,0.982556522,0.500297647,0.75,489.929,5.1597,2.406412496
O=C(NCc1ccccn1)c1ccc(NC2CCN(c3cc(Cl)nc(C(F)(F)F)c3)CC2)cc1,0.982556522,0.468008617,0.75,489.929,5.1597,2.532910672
Cc1ccc(NC(=O)c2ccc(NC(=O)c3ccccn3)cc2)c(Cl)c1N1CCC(N2CCCC2C)C1,0.98253727,0.444069253,1,518.061,5.61102,3.255556708
Cc1ccc(NC(=O)c2cc(C(=O)Nc3cc(N4CC(C)C(N5CCC5)C4)ccc3Cl)ccn2)cc1F,0.982489407,0.464981972,1,522.024,5.21752,3.284541315
O=C(NC1CC1)c1ccc(-c2ccc(F)cc2C(=O)N2CCC(Nc3cccnc3)CC2)s1,0.982411146,0.561024545,1,464.566,4.5581,2.499527685
Cc1cc(CN2CCC(N(C)C)C2)ccc1NC(=O)c1ccc(F)c(NC(=O)c2ccccn2)c1,0.98236239,0.536446569,0.75,475.568,4.16962,2.721677274
Cc1cc(C(=O)Nc2ccc(N3CC(N4CCC4)C3C)c(F)c2)ccc1NC(=O)c1ccco1,0.982319951,0.563532464,1,462.525,4.51452,3.225238887
CC1CCCN1C1CCN(c2ccc(C(=O)Nc3ccc(Cl)cc3NC(=O)c3ccncc3)cc2)CC1,0.982278943,0.438782252,1,518.061,5.6927,2.845515831
O=C(Nc1ccccc1C(=O)Nc1cc(Cl)ccc1N1CCC(N2CCCCC2)CC1)c1cccnc1,0.982273579,0.43867856,1,518.061,5.6943,2.31472515
CN(C)C1CCN(c2cc(F)cc(NC(=O)c3ccnc(C(=O)Nc4cccc(F)c4)c3)c2)C1,0.98224318,0.575483094,0.75,465.504,4.0047,2.848270702
CN(C)C1CCN(c2cc(F)cc(NC(=O)c3ccc(F)cc3NC(=O)c3cccnc3)c2)C1,0.98224318,0.575483094,0.75,465.504,4.0047,2.828118779
O=C(NCC(=O)N1CCN(c2ccc(Cl)cc2)CC1)c1ccc(NC(=O)c2cccs2)c(Cl)c1,0.982185483,0.508620078,0.75,517.438,4.3858,2.194263725
Cc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(N4CCCC(N(C)C)C4)cc3F)cn2C)cc1F,0.9821769,0.52262029,0.75,495.574,4.64672,2.96065695
Cc1cc(C(=O)Nc2cc(C(=O)Nc3ccc(C)c(F)c3)ccc2Cl)cc(CN2CCN(C)CC2C)n1,0.982093811,0.468080192,0.75,524.04,5.13144,2.945777237
CC1CCCN1C1CCN(c2ccc(F)c(NC(=O)c3ccc(Cl)c(NC(=O)c4ccccn4)c3)c2)C1,0.982088327,0.451341955,1,522.024,5.4417,3.18454292
CC1CCCN1C1CCN(c2ccc(F)c(NC(=O)c3ccc(Cl)c(NC(=O)c4cccnc4)c3)c2)C1,0.982088327,0.451341955,1,522.024,5.4417,3.17245366
CC1CCCN1C1CCN(c2cc(Cl)cc(NC(=O)c3ccc(F)c(NC(=O)c4ccncc4)c3)c2)C1,0.982088327,0.451341955,1,522.024,5.4417,3.224669335
CC1CCCN1C1CCN(c2ccc(F)cc2NC(=O)c2ccc(Cl)cc2NC(=O)c2ccncc2)C1,0.982088327,0.451341955,1,522.024,5.4417,3.199309974
Cc1cc(NC(=O)c2cc(Cl)ccc2N2CCC(NCc3ccc(C#N)nc3)CC2)c(C)cc1Cl,0.982075751,0.434285263,0.75,508.453,5.88782,2.544908468
Cc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(N4CC(N5CCC5C)C4)cc3F)cn2C)cc1F,0.982017219,0.534277606,1,493.558,4.39912,3.12901095
O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)Nc1cc(F)ccc1NC(=O)c1cncc(Cl)c1,0.981953084,0.482637223,0.75,516.404,4.5361,2.244261447
Cc1nc(SCC(=O)Nc2ccc(C(=O)Nc3cc(Cl)ccc3Cl)cc2)n(C)c1C,0.981936097,0.485052458,0.75,463.39,5.32684,2.147363375
Cc1ccccc1N1CCN(CCNC(=O)c2ccc(Cl)cc2NC(=O)c2cccnc2)CC1,0.981851101,0.540206355,0.5,477.996,3.84772,2.154537921
CN(C)C1CCCN(c2ccccc2NC(=O)c2ccnc(C(=O)Nc3cccc(F)c3)c2)C1,0.981804669,0.573805338,0.75,461.541,4.2557,2.721626749
O=C(Nc1ccc(Cl)cc1C(=O)NCCN1CCN(c2ccc(F)cc2)CC1)c1ccc(Cl)nc1,0.981746018,0.457560498,0.75,516.404,4.3318,2.235732217
Cc1cccnc1-c1cc(F)cc(NC(=O)c2cc(NC(=O)C3CC3)ccc2N2CC3CCC(C3)O2)c1,0.981732607,0.452550028,1,500.574,5.71722,4.304071769
O=C(NCCN1CCN(c2ccccc2F)CC1)c1ccc(NC(=O)c2ccccn2)c(Cl)c1,0.98172015,0.538061297,0.5,481.959,3.6784,2.163992866
CNC(=O)c1cccnc1N(C)C1CCC(NC(=O)c2cc(C)n(Cc3ccccc3F)c2)CC1,0.981709898,0.540796172,0.5,477.584,3.91592,2.750258119
Cc1ccc(C(C)NCC(=O)Nc2ccc(C(=O)N3CCN(C(=O)c4cccs4)CC3)cc2)c(C)c1,0.981697798,0.504052505,0.75,504.656,4.25244,2.71196018
CCN1CCN(c2cccc(NC(=O)c3ccnc(C(=O)Nc4ccc(C)c(F)c4)c3)c2)CC1,0.981669724,0.576097153,0.75,461.541,4.17562,2.210837714
Cc1ccc(NC(=O)c2cc(F)ccc2N2CCC(N(C)C)C2)cc1C(=O)Nc1cccnc1,0.981666863,0.576140571,0.75,461.541,4.17402,2.756526952
O=C(Nc1ccc(N2CC(N3CCCCC3)C2)cc1F)c1ccc(NS(=O)(=O)c2ccccc2)cc1,0.981582582,0.489353012,1,508.619,4.5533,2.259703039
Cc1cc(C(=O)Nc2cc(C(=O)c3cccnc3)ccc2NC2CCC(N3CCCC3)CC2)ccc1F,0.981574416,0.399381469,1,500.618,5.83132,2.491613192
CC(C)=C1CCN1c1cc(C(=O)Nc2ccc(C)c(F)c2)cc(C(=O)Nc2cc(F)cc(N3CCC3)c2)n1,0.98152554,0.426648487,1,517.58,5.88692,2.911600408
CCNC(=O)c1cccc(-c2cc(C(=O)Nc3ccc(F)c(N4CCC45COC5)c3)ccc2C)n1,0.981522501,0.560207134,1,474.536,4.17722,3.218814337
O=C(Nc1ccc(C2CCCCC2)cc1Cl)c1ccnc(N2CCC(NC(=O)c3cccs3)C2)c1,0.981504321,0.421273058,1,509.075,6.1052,2.917148355
Cc1ncccc1-c1cc(C(=O)NCC(=O)NC2CCN(Cc3ccc(Cl)s3)CC2)ccc1Cl,0.981387019,0.466046611,0.75,517.482,4.93592,2.486339062
CCCN=c1cnc2cc(N3CCCC3C)c(NC(=O)C=Cc3ccc(OC(F)(F)F)cc3)cc2[nH]1,0.981298089,0.4259411,0.75,499.537,5.4128,3.63886923
Cc1ccccc1CC(NC(=O)c1cccc(-c2ccc(N3CCNCC3)cc2)n1)C(=O)N1CCCCC1,0.981295407,0.504420685,0.75,511.67,3.82022,2.882952136
O=C1CC(c2ccc(S(=O)(=O)NC3CCN(Cc4ccccc4)C3)cc2)Nc2ccccc21,0.981090069,0.580654468,0.75,461.587,3.979,3.057228648
O=C(Nc1cc(F)ccc1C(=O)NCC(=O)N1CCN(c2ccc(F)cc2)CC1)c1cccs1,0.981082857,0.562391992,0.5,484.528,3.3572,2.223410593
Cc1cc(C(=O)Nc2cc(C(=O)Nc3cccnc3N3CCCCC3)ccc2C)ccc1CN1CCCC1,0.980964482,0.419924507,1,511.67,5.78914,2.312986456
O=C(Nc1ccc(CCN2CCOCC2)cc1)c1ccc(NC(=O)c2ncc(Cl)cc2F)c(F)c1,0.980950415,0.502435192,0.75,500.933,4.3925,2.343518986
Cc1cnc(CNC2CCN(c3ccc(Cl)cc3C(=O)Nc3cccc(F)c3F)CC2)cn1,0.980946958,0.543726313,0.75,471.939,4.72752,2.47887296
CNC(=O)c1ccc(C(=O)Nc2cc(Cl)cc(N3CCC(N(C)C)C3)c2)cc1-c1cccnc1C(C)C,0.980814934,0.443970521,0.75,520.077,5.2776,3.101792473
O=C(Nc1ccc(N2CCC(N3CCC3)C2)cc1F)c1ccc(NC(=O)c2ccccn2)cc1,0.98080343,0.58256318,1,459.525,4.0097,2.660807554
CC1C(N2CCC2)CN1c1ccc(NC(=O)c2ccccc2NC(=O)c2ccncc2)cc1F,0.980799615,0.582597851,1,459.525,4.0081,3.16304145
CC1C(N2CCC2)CN1c1ccc(NC(=O)c2ccccc2NC(=O)c2cccnc2)cc1F,0.980799615,0.582597851,1,459.525,4.0081,3.155643036
CC1C(N2CCC2)CN1c1ccc(NC(=O)c2ccccc2NC(=O)c2cccnc2)c(F)c1,0.980799615,0.582597851,1,459.525,4.0081,3.166914091
Cc1nn(Cc2ccccc2F)c(C)c1CNC(=O)c1ccc(N2CCC(N)(C3CCCCC3)CC2)cc1,0.980789602,0.434253413,1,517.693,5.49534,2.735899834
CC1C(N2CCC2)CN1c1ccc(NC(=O)c2ccc(NC(=O)c3ccc(Cl)nc3)c(Cl)c2)c(F)c1,0.9807657,0.424187861,1,528.415,5.3149,3.319427057
O=C(Nc1cc(C(=O)Nc2ccc(N3CCC(N4CCC4)C3)c(Cl)c2Cl)ccc1F)c1ccncc1,0.980762959,0.453357701,1,528.415,5.3165,2.928985067
CN1CCN(c2cccc(C(=O)NCc3cc(Cl)ccc3NC(=O)c3ccncc3)c2)CC1,0.980761707,0.582909908,0.5,463.969,3.6691,2.20104979
Cc1cc(C(=O)NC2CC2)cc(OCC2NC(c3ccc(-c4cccnc4)cc3)CC2(F)F)n1,0.980726838,0.540008983,1,464.516,4.46152,3.703455407
Cc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(N4CCCC(N(C)C)C4)c(F)c3F)cc2Cl)cn1,0.980672777,0.45130003,0.75,528.003,5.35662,2.961173354
COc1ccc(NC(=O)c2cc(C(=O)Nc3cccc(F)c3)cc(N3CCC3(C)C)n2)cc1F,0.980601013,0.54210394,0.75,466.488,4.8617,2.563190971
CC(Nc1cc(N2CC(F)(F)C2)c(Cl)nc1Cl)c1cccc(NC(=O)c2cccnc2)c1,0.980544746,0.447542536,0.75,478.33,5.6641,3.242930846
CC(=O)Nc1ccc(CN2CCC(NC(=O)c3ccc(Oc4ccc(Cl)cc4)nc3)CC2)cc1,0.980534077,0.505318801,0.75,478.98,4.8801,2.147380307
CNC1CCN(Cc2ccncc2-c2cc(F)c(CNC(=O)c3ccc(Cl)cn3)c(Cl)c2)CC1,0.980477452,0.490300721,0.75,502.421,4.7033,2.696362377
COc1cnc(F)cc1C(=O)Nc1ccc(C(=O)N2CCC(Nc3ccc(F)cc3)CC2)cc1,0.98032403,0.528437225,0.75,466.488,4.3374,2.325295446
O=C(CC(=NNC(=O)c1ccc(Cl)s1)c1ccc(Cl)c(Cl)c1)Nc1cccnc1,0.980292737,0.382688687,0.75,467.765,5.2662,2.524178055
CCN=c1cc(-c2cc(C(=O)Nc3ccc(C(F)(F)F)cc3F)cnc2N2CCC(N(C)C)CC2)cc[nH]1,0.980253935,0.44308834,0.75,530.57,4.9379,3.155073267
Cc1ccccc1NC(=O)c1ccnc(C(=O)Nc2cc(N3CCCC(N(C)C)C3)cc(Cl)c2Cl)c1,0.98023808,0.429070233,0.75,526.468,5.73182,2.936849365
Cc1cc(Cl)cc(N2CCC(N(C)C)CC2)c1NC(=O)c1ccc(Cl)cc1NC(=O)c1cccnc1,0.98023808,0.429070233,0.75,526.468,5.73182,2.535976759
Cc1cc(NC2CCN(C(=O)c3ccc(NC(=O)Cn4cccn4)c(Br)c3)CC2)ccc1Cl,0.980229735,0.471976901,0.75,530.854,4.96282,2.410079671
CN1CCN(c2ccc(C(=O)NCC(=O)Nc3cccc(-c4ccc(Cl)nc4)c3)cc2)CC1,0.980163336,0.546788595,0.5,463.969,3.5223,2.153500641
CC(N=c1nc(N2CCC(NC(=O)c3ccccn3)C2C(C)C)cc[nH]1)c1ccc(F)c(Cl)c1,0.980160713,0.548355923,0.75,482.991,4.2924,4.207400215
Cc1ccc(C(=O)Nc2ccc(N3CC(N4CCC4)C3C)cc2)cc1NC(=O)c1ccccn1,0.980041087,0.583222783,1,455.562,4.17742,3.105428603
CN(C)C1CCN(c2ccn(C)c2C(=O)Nc2cc(Cl)ccc2C(=O)Nc2ccc(Cl)cc2)CC1,0.979943395,0.464502564,0.75,514.457,5.3669,2.548550797
Cc1cc2c(c(OCC(=O)Nc3ccccc3Cl)c1C(=O)Nc1ccc(F)cc1F)OCO2,0.979912758,0.529105773,0.75,474.847,4.92512,2.405250971
Cc1nc(C(=O)Nc2cccc(Cl)c2)cc(C(=O)NC2CCN(Cc3ccc(Cl)cc3)CC2)n1,0.979844093,0.512979899,0.75,498.414,4.73852,2.288979982
COc1ccccc1NC(=O)c1cc(C(=O)c2ccc(Cl)cc2)ccc1N1CCCNCC1,0.979810834,0.521345838,0.75,463.965,4.6316,2.161640722
CCNC(C)C1CCCN(c2cc(C)cc(F)c2NC(=O)c2ccc(F)c(-c3ccncc3)n2)C1,0.979790092,0.487710027,0.75,479.575,5.19692,3.466957478
CCn1cc(C(=O)Nc2ccc(N3CCC(N(C)C)CC3)c(F)c2F)c2cc(C(N)=O)ccc21,0.97978735,0.575028964,0.5,469.536,3.821,2.631883384
CC(C)N1CC2CC2CN1c1ccc(C(=O)Nc2ccc(Cl)c(Cl)c2)cc1NC(=O)c1ccccn1,0.979746819,0.415381421,1,524.452,5.9745,3.494373869
O=C(NCCc1ccc(C(=O)N2CCNCC2)cc1Cl)c1cnn(Cc2ccc(Cl)cc2Cl)c1,0.97974062,0.495084816,0.5,520.848,3.9095,2.481872607
Cc1cnc(Cc2ccc(Cl)cc2)nc1C(=O)Nc1ccc(CN2CCNCC2C)c(F)c1,0.979732871,0.567854587,0.75,467.976,4.21432,3.031349517
CN1CCC(c2ccc(C(=O)Nc3cnc(C(C)(C)C)cc3C(=O)NCc3ccccn3)cc2)CC1,0.979707122,0.525424835,0.75,485.632,4.7656,2.5177372
Cc1cc(-c2cc(NC(=O)c3c(F)ccnc3N3CCC3)ccc2C(=O)NC2CCCCC2)ccn1,0.97964108,0.504244969,1,487.579,5.11602,2.592986684
CC(C)(C)c1ccc(CNC(=O)c2cccnc2N2CCCC2)c(NC(=O)c2cncc(Cl)c2)c1,0.97964102,0.493904542,0.75,492.023,5.21,2.498522454
CN(C)C1CCCN(c2ccc(F)cc2NC(=O)c2ccc(NC(=O)c3ccc(Cl)cn3)c(Cl)c2)C1,0.979615033,0.436464888,0.75,530.431,5.5625,2.854185085
CN(C)C1CCCN(c2ccc(NC(=O)c3ccc(Cl)c(NC(=O)c4ccncc4)c3)c(F)c2Cl)C1,0.979615033,0.436464888,0.75,530.431,5.5625,2.929664445
Cc1ccc(NC(=O)C(c2cccc(Cl)c2)N2CCOCC2)cc1C(=O)NCc1cccnc1,0.979604959,0.536246132,0.5,478.98,3.98542,2.749281652
CC(NC(=O)c1cccnc1)c1ccc(Cl)c(C(=O)Nc2cccnc2N2CCC(F)(F)CC2)c1,0.979593754,0.491952981,0.75,499.949,5.1088,3.009061889
O=C(Nc1ccccc1C(=O)NCc1cccnc1)c1cc(N2CCCCC2)c(C(F)(F)F)cn1,0.979545534,0.532311793,0.75,483.494,4.668,2.442822217
O=C(NC1CCC(NC(=O)c2ccc(N3CCCC3)c(-c3ccncc3F)c2)CC1)c1ccncc1,0.979544461,0.539784452,1,487.579,4.3539,2.506410736
CCN1CCC(c2ccc(NC(=O)c3cnc(C(=O)Nc4ccc(F)c(Cl)c4)nc3C)cc2)CC1,0.979518056,0.485423892,0.75,495.986,5.28142,2.443935042
O=C(Nc1cc(Cl)ccc1C(=O)NCc1ccnc(N2CCCCC2)c1)c1ccc(Cl)nc1,0.979513884,0.483528843,0.75,484.387,4.956,2.293819021
Cc1ccccc1NC(=O)CSc1ncccc1C(=O)N1CCCC(Nc2ccccc2)C1,0.979477525,0.493836272,0.75,460.603,4.83752,2.609636424
CC(NCC(=O)NC(=O)c1ccc(N2CCN(C(=O)c3ccccc3F)CC2)cc1)c1ccccc1,0.979459524,0.532949195,0.5,488.563,3.3953,2.593887215
O=C(Nc1ccc(C2CNC2)c(Cl)c1)c1cc(CCN2CCC(c3cccnc3)CC2)ncc1Cl,0.979452908,0.460609935,1,510.469,5.1446,2.726132799
O=C(NC1CCN(Cc2cccc(NC(=O)c3ccncc3Cl)c2)CC1)c1ccc(Cl)nc1,0.979380369,0.50590279,0.75,484.387,4.4301,2.298847361
CN1CCN(c2cc(Cl)c(NC(=O)c3ccc(S(=O)(=O)NCc4ccccc4)cc3)cc2F)CC1,0.979359567,0.496552698,0.5,517.026,3.9617,2.203102874
COc1ccc(Cl)cc1C(=O)Nc1ccc(C(=O)NN2C(=O)CSC2c2ccccc2F)cc1,0.979145646,0.514843274,0.75,499.951,4.659,2.823807721
CC(C)c1ccc(NC(=O)c2ncc(F)cc2N2CCC(N(C)C)C2)c(C(=O)Nc2ccc(Cl)cc2)c1,0.979018509,0.418707174,0.75,524.04,5.6424,3.022134071
O=C(Cn1ccc(=O)c(O)c1SCc1ccc(F)cc1)NCc1c(Cl)cccc1Cl,0.979001522,0.498350516,0.75,467.349,4.6085,2.590524582
CN1CCN(c2ccncc2NC(=O)c2ccc(C3(C(=O)Nc4ccccc4)CC3)cc2)CC1,0.978966653,0.591963746,0.75,455.562,3.756,2.310746556
Cc1ccc(C(=O)Nc2ccc(C(=O)NCc3cccnc3C)cc2Cl)c(N2CCCCC2)n1,0.978930354,0.525840042,0.75,477.996,4.91944,2.365828991
O=C(NC1CCC(C(=O)Nc2ccc(Cl)nc2)CC1)c1cc(-c2cccc(F)c2)cnc1N1CCC1,0.978927493,0.454587722,1,507.997,5.0735,2.512268984
O=C(CN1CC(c2ccc3c(c2)OCO3)C(C(=O)O)C1c1ccc(F)cc1)Nc1cccc(Cl)c1,0.978852928,0.514629973,1,496.922,4.6878,3.313450358
Cc1cc(C(=O)Nc2cccc(C)c2N2CCC(N3CCCC3C)CC2)cc(C(=O)Nc2cccc(F)c2)n1,0.978805542,0.422400921,1,529.66,5.79524,3.098312564
CCN1CCC(c2ccc(NC(=O)c3cc(C(=O)Nc4cccnc4)cc(C)n3)cc2Cl)CC1,0.978761852,0.512773111,0.75,477.996,5.14232,2.429491322
O=C(CSc1scnc1C(=O)Nc1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)cc1,0.978684425,0.426069568,0.75,472.806,6.0864,2.32355847
Cc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(C4CCN(C)CC4)cc3)nc(N3CCC3(C)C)c2)cc1F,0.978660583,0.420105747,1,529.66,5.83162,2.758097692
CN(C)C1CCN(c2cc(C(=O)Nc3ccc(Cl)cc3)cc(C(=O)Nc3ccc(Cl)cc3Cl)n2)C1,0.978623092,0.426629975,0.75,532.859,5.6867,2.820075846
Cc1nn(C)c(Cl)c1C(=O)N1CCC(NC(C(=O)Nc2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1,0.978618324,0.451940511,0.75,534.875,5.26292,2.89687255
CN(C)C1CCN(c2c(C(=O)NCc3ccncc3)cc(Cl)cc2C(=O)Nc2ccc(Cl)cc2F)C1,0.978562653,0.456994876,0.75,530.431,4.8501,3.044007629
CN(C)C1CCN(c2ccc(-c3cnccc3CO)cc2C(=O)Nc2ccc(C(F)(F)F)c(F)c2)CC1,0.978562295,0.442151397,0.75,516.539,5.1815,2.68409448
Cc1cc(NC(=O)c2ccc(OCC(=O)Nc3cccc(Cl)c3C)nc2)c(N2CCCCC2)cc1C,0.978354275,0.415263723,0.75,507.034,5.92036,2.377124078
Cc1cc(C(=O)Nc2cc(F)ccc2N2CCC(N3CCCC3C)C2)cc(C(=O)Nc2ccc(C)c(F)c2)n1,0.978328645,0.434928591,1,533.623,5.54424,3.34572894
CN(C)C1CCN(c2ccc(C(=O)Nc3ccc(C#N)cc3)cc2C(=O)Nc2cc(F)ccc2F)C1,0.97829169,0.533116561,0.75,489.526,4.48138,2.80435264
